sample_id,label,source_type,curve_path
local_pos_1_08023,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08023.csv
local_pos_1_08024,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08024.csv
local_pos_1_08025,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08025.csv
local_pos_1_08026,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08026.csv
local_pos_1_08027,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08027.csv
local_pos_1_08028,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08028.csv
local_pos_1_08029,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08029.csv
local_pos_1_08030,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08030.csv
local_pos_1_08031,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08031.csv
local_pos_1_08032,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08032.csv
local_pos_1_08033,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08033.csv
local_pos_1_08034,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08034.csv
local_pos_1_08035,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08035.csv
local_pos_1_08036,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08036.csv
local_pos_1_08037,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08037.csv
local_pos_1_08038,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08038.csv
local_pos_1_08039,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08039.csv
local_pos_1_08040,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08040.csv
local_pos_1_08041,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08041.csv
local_pos_1_08042,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08042.csv
local_pos_1_08043,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08043.csv
local_pos_1_08044,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08044.csv
local_pos_1_08045,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08045.csv
local_pos_1_08046,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08046.csv
local_pos_1_08047,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08047.csv
local_pos_1_08048,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08048.csv
local_pos_1_08049,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08049.csv
local_pos_1_08050,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08050.csv
local_pos_1_08051,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08051.csv
local_pos_1_08052,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08052.csv
local_pos_1_08053,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08053.csv
local_pos_1_08054,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08054.csv
local_pos_1_08055,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08055.csv
local_pos_1_08056,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08056.csv
local_pos_1_08057,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08057.csv
local_pos_1_08058,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08058.csv
local_pos_1_08059,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08059.csv
local_pos_1_08060,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08060.csv
local_pos_1_08061,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08061.csv
local_pos_1_08062,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08062.csv
local_pos_1_08063,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08063.csv
local_pos_1_08064,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08064.csv
local_pos_1_08065,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08065.csv
local_pos_1_08066,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08066.csv
local_pos_1_08067,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08067.csv
local_pos_1_08068,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08068.csv
local_pos_1_08069,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08069.csv
local_pos_1_08070,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08070.csv
local_pos_1_08071,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08071.csv
local_pos_1_08072,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08072.csv
local_pos_1_08073,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08073.csv
local_pos_1_08074,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08074.csv
local_pos_1_08075,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08075.csv
local_pos_1_08076,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08076.csv
local_pos_1_08077,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08077.csv
local_pos_1_08078,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08078.csv
local_pos_1_08079,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08079.csv
local_pos_1_08080,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08080.csv
local_pos_1_08081,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08081.csv
local_pos_1_08082,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08082.csv
local_pos_1_08083,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08083.csv
local_pos_1_08084,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08084.csv
local_pos_1_08085,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08085.csv
local_pos_1_08086,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08086.csv
local_pos_1_08087,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08087.csv
local_pos_1_08088,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08088.csv
local_pos_1_08089,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08089.csv
local_pos_1_08090,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08090.csv
local_pos_1_08091,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08091.csv
local_pos_1_08092,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08092.csv
local_pos_1_08093,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08093.csv
local_pos_1_08094,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08094.csv
local_pos_1_08095,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08095.csv
local_pos_1_08096,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08096.csv
local_pos_1_08097,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08097.csv
local_pos_1_08098,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08098.csv
local_pos_1_08099,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08099.csv
local_pos_1_08100,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08100.csv
local_pos_1_08101,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08101.csv
local_pos_1_08102,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08102.csv
local_pos_1_08103,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08103.csv
local_pos_1_08104,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08104.csv
local_pos_1_08105,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08105.csv
local_pos_1_08106,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08106.csv
local_pos_1_08107,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08107.csv
local_pos_1_08108,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08108.csv
local_pos_1_08109,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08109.csv
local_pos_1_08110,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08110.csv
local_pos_1_08111,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08111.csv
local_pos_1_08112,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08112.csv
local_pos_1_08113,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08113.csv
local_pos_1_08114,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08114.csv
local_pos_1_08115,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08115.csv
local_pos_1_08116,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08116.csv
local_pos_1_08117,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08117.csv
local_pos_1_08118,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08118.csv
local_pos_1_08119,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08119.csv
local_pos_1_08120,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08120.csv
local_pos_1_08121,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08121.csv
local_pos_1_08122,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08122.csv
local_pos_1_08123,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08123.csv
local_pos_1_08124,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08124.csv
local_pos_1_08125,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08125.csv
local_pos_1_08126,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08126.csv
local_pos_1_08127,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08127.csv
local_pos_1_08128,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08128.csv
local_pos_1_08129,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08129.csv
local_pos_1_08130,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08130.csv
local_pos_1_08131,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08131.csv
local_pos_1_08132,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08132.csv
local_pos_1_08133,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08133.csv
local_pos_1_08134,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08134.csv
local_pos_1_08135,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08135.csv
local_pos_1_08136,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08136.csv
local_pos_1_08137,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08137.csv
local_pos_1_08138,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08138.csv
local_pos_1_08139,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08139.csv
local_pos_1_08140,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08140.csv
local_pos_1_08141,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08141.csv
local_pos_1_08142,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08142.csv
local_pos_1_08143,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08143.csv
local_pos_1_08144,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08144.csv
local_pos_1_08145,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08145.csv
local_pos_1_08146,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08146.csv
local_pos_1_08147,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08147.csv
local_pos_1_08148,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08148.csv
local_pos_1_08149,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08149.csv
local_pos_1_08150,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08150.csv
local_pos_1_08151,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08151.csv
local_pos_1_08152,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08152.csv
local_pos_1_08153,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08153.csv
local_pos_1_08154,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08154.csv
local_pos_1_08155,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08155.csv
local_pos_1_08156,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08156.csv
local_pos_1_08157,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08157.csv
local_pos_1_08158,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08158.csv
local_pos_1_08159,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08159.csv
local_pos_1_08160,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08160.csv
local_pos_1_08161,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08161.csv
local_pos_1_08162,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08162.csv
local_pos_1_08163,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08163.csv
local_pos_1_08164,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08164.csv
local_pos_1_08165,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08165.csv
local_pos_1_08166,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08166.csv
local_pos_1_08167,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08167.csv
local_pos_1_08168,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08168.csv
local_pos_1_08169,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08169.csv
local_pos_1_08170,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08170.csv
local_pos_1_08171,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08171.csv
local_pos_1_08172,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08172.csv
local_pos_1_08173,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08173.csv
local_pos_1_08174,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08174.csv
local_pos_1_08175,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08175.csv
local_pos_1_08176,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08176.csv
local_pos_1_08177,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08177.csv
local_pos_1_08178,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08178.csv
local_pos_1_08179,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08179.csv
local_pos_1_08180,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08180.csv
local_pos_1_08181,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08181.csv
local_pos_1_08182,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08182.csv
local_pos_1_08183,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08183.csv
local_pos_1_08184,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08184.csv
local_pos_1_08185,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08185.csv
local_pos_1_08186,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08186.csv
local_pos_1_08187,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08187.csv
local_pos_1_08188,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08188.csv
local_pos_1_08189,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08189.csv
local_pos_1_08190,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08190.csv
local_pos_1_08191,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08191.csv
local_pos_1_08192,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08192.csv
local_pos_1_08193,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08193.csv
local_pos_1_08194,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08194.csv
local_pos_1_08195,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08195.csv
local_pos_1_08196,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08196.csv
local_pos_1_08197,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08197.csv
local_pos_1_08198,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08198.csv
local_pos_1_08199,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08199.csv
local_pos_1_08200,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08200.csv
local_pos_1_08201,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08201.csv
local_pos_1_08202,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08202.csv
local_pos_1_08203,1,local_pos,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\processed\local_pos_1_08203.csv
