sample_id,raw_path,label,source_type,format_hint,flux_column,time_column
local_pos_1_13006,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13006.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13007,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13007.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13008,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13008.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13009,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13009.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13010,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13010.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13011,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13011.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13012,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13012.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13013,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13013.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13014,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13014.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13015,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13015.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13016,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13016.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13017,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13017.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13018,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13018.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13019,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13019.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13020,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13020.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13021,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13021.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13022,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13022.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13023,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13023.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13024,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13024.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13025,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13025.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13026,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13026.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13027,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13027.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13028,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13028.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13029,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13029.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13030,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13030.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13031,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13031.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13032,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13032.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13033,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13033.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13034,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13034.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13035,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13035.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13036,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13036.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13037,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13037.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13038,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13038.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13039,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13039.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13040,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13040.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13041,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13041.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13042,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13042.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13043,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13043.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13044,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13044.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13045,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13045.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13046,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13046.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13047,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13047.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13048,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13048.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13049,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13049.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13050,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13050.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13051,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13051.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13052,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13052.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13053,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13053.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13054,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13054.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13055,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13055.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13056,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13056.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13057,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13057.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13058,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13058.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13059,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13059.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13060,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13060.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13061,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13061.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13062,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13062.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13063,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13063.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13064,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13064.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13065,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13065.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13066,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13066.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13067,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13067.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13068,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13068.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13069,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13069.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13070,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13070.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13071,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13071.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13072,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13072.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13073,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13073.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13074,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13074.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13075,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13075.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13076,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13076.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13077,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13077.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13078,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13078.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13079,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13079.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13080,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13080.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13081,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13081.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13082,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13082.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13083,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13083.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13084,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13084.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13085,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13085.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13086,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13086.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13087,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13087.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13088,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13088.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13089,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13089.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13090,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13090.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13091,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13091.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13092,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13092.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13093,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13093.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13094,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13094.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13095,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13095.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13096,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13096.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13097,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13097.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13098,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13098.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13099,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13099.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13100,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13100.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13101,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13101.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13102,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13102.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13103,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13103.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13104,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13104.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13105,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13105.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13106,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13106.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13107,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13107.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13108,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13108.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13109,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13109.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13110,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13110.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13111,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13111.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13112,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13112.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13113,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13113.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13114,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13114.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13115,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13115.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13116,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13116.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13117,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13117.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13118,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13118.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13119,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13119.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13120,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13120.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13121,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13121.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13122,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13122.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13123,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13123.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13124,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13124.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13125,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13125.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13126,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13126.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13127,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13127.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13128,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13128.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13129,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13129.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13130,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13130.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13131,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13131.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13132,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13132.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13133,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13133.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13134,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13134.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13135,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13135.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13136,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13136.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13137,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13137.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13138,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13138.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13139,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13139.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13140,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13140.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13141,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13141.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13142,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13142.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13143,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13143.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13144,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13144.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13145,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13145.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13146,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13146.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13147,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13147.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13148,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13148.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13149,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13149.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13150,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13150.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13151,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13151.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13152,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13152.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13153,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13153.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13154,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13154.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13155,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13155.csv,1,local_pos,csv,detrended_flux,time_jd
local_pos_1_13156,C:\Users\Daniel\Desktop\En curso\Máster Astrofísica\TFM\src\classifier\data\training\raw\local_pos_1_13156.csv,1,local_pos,csv,detrended_flux,time_jd
